edicao,coluna,tipo,pct_nulo,classificacao_nulo
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_snowflake,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_databricks,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_hbase,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_presto,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_splunk,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_sap_hana,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_hive,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_dos_bancos_de_dados_fontes_de_dados_listados_abaixo_voce_utiliza_no_trabalho_firebird,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_microsoft_powerbi,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_qlik_view_qlik_sense,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_tableau,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_metabase,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_superset,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_redash,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_looker,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_looker_studiogoogle_data_studio,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_amazon_quicksight,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_mode,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_alteryx,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_microstrategy,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_ibm_analytics_cognos,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_sap_business_objects_sap_analytics,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_oracle_business_intelligence,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_salesforce_einstein_analytics,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_birst,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_sas_visual_analytics,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_grafana,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_tibco_spotfire,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_pentaho,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_fazemos_todas_as_analises_utilizando_apenas_excel_ou_planilhas_do_google,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,ferramenta_de_bi_utilizada_no_dia_a_dia_nao_utilizo_nenhuma_ferramenta_de_bi_no_trabalho,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,utiliza_chatgpt_ou_llms_no_trabalho_nao_uso_solucoes_de_ai_generativa_com_foco_em_produtividade,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,utiliza_chatgpt_ou_llms_no_trabalho_uso_solucoes_gratuitas_de_ai_generativa_com_foco_em_produtividade,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,utiliza_chatgpt_ou_llms_no_trabalho_uso_e_pago_pelas_solucoes_de_ai_generativa_com_foco_em_produtividade,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,utiliza_chatgpt_ou_llms_no_trabalho_a_empresa_que_trabalho_paga_pelas_solucoes_de_ai_generativa_com_foco_em_produtividade,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,utiliza_chatgpt_ou_llms_no_trabalho_uso_solucoes_do_tipo_copilot,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_ai_generativa_e_llms_para_melhorar_produtos_externos_para_os_clientes_finais,binaria_multiselect,28.7,grupo_nao_exibido_ao_respondente
2023-2024,entre_as_linguagens_listadas_abaixo_qual_e_a_que_voce_mais_utiliza_no_trabalho,categorica_escolha_unica,28.7,condicional_ao_perfil
2023-2024,cloud_preferida,categorica_escolha_unica,28.7,condicional_ao_perfil
2023-2024,qual_sua_ferramenta_de_bi_preferida,categorica_escolha_unica,28.7,condicional_ao_perfil
2023-2024,cargo_atual,categorica_escolha_unica,27.1,condicional_ao_perfil
2023-2024,nivel,categorica_escolha_unica,27.1,condicional_ao_perfil
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_ai_generativa_e_llms_para_melhorar_produtos_internos_para_os_colaboradores,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_desenvolvedores_utilizando_copilots,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_direcionamento_centralizado_do_uso_de_ai_generativa,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_nao_sei_opinar_sobre_o_uso_de_ia_generativa_e_llms_na_empresa,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_colaboradores_usando_ai_generativa_de_forma_independente_e_descentralizada,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_ia_generativa_e_llms_nao_e_prioridade,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,tipos_de_uso_de_ai_generativa_e_llms_na_empresa_ia_generativa_e_llms_como_principal_frente_do_negocio,binaria_multiselect,12.5,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_remuneracao_salario,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_beneficios,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_proposito_do_trabalho_e_da_empresa,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_flexibilidade_de_trabalho_remoto,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_ambiente_e_clima_de_trabalho,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_oportunidade_de_aprendizado_e_trabalhar_com_referencias_na_area,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_plano_de_carreira_e_oportunidades_de_crescimento_profissional,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_maturidade_da_empresa_em_termos_de_tecnologia_e_dados,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_qualidade_dos_gestores_e_lideres,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,quais_os_principais_criterios_que_voce_leva_em_consideracao_no_momento_de_decidir_onde_trabalhar_reputacao_que_a_empresa_tem_no_mercado,binaria_multiselect,10.7,grupo_nao_exibido_ao_respondente
2023-2024,setor,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,numero_de_funcionarios,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,gestor,binaria_multiselect,10.2,grupo_nao_exibido_ao_respondente
2023-2024,faixa_salarial,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,quanto_tempo_de_experiencia_na_area_de_dados_voce_tem,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,quanto_tempo_de_experiencia_na_area_de_ti_engenharia_de_software_voce_teve_antes_de_comecar_a_trabalhar_na_area_de_dados,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,voce_esta_satisfeito_na_sua_empresa_atual,binaria_multiselect,10.2,grupo_nao_exibido_ao_respondente
2023-2024,voce_participou_de_entrevistas_de_emprego_nos_ultimos_6_meses,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,voce_pretende_mudar_de_emprego_nos_proximos_6_meses,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,empresa_que_trabaha_passou_por_layoff_em_2023,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,atualmente_qual_a_sua_forma_de_trabalho,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,qual_a_forma_de_trabalho_ideal_para_voce,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,caso_sua_empresa_decida_pelo_modelo_100%_presencial_qual_sera_sua_atitude,categorica_escolha_unica,10.2,condicional_ao_perfil
2023-2024,estado_onde_mora,categorica_escolha_unica,2.3,quase_universal
2023-2024,uf_onde_mora,categorica_escolha_unica,2.3,quase_universal
2023-2024,regiao_onde_mora,categorica_escolha_unica,2.3,quase_universal
2023-2024,mudou_de_estado,binaria_multiselect,2.3,grupo_nao_exibido_ao_respondente
2023-2024,area_de_formacao,categorica_escolha_unica,2.1,quase_universal
2023-2024,id,categorica_escolha_unica,0.0,quase_universal
2023-2024,idade,categorica_escolha_unica,0.0,quase_universal
2023-2024,faixa_idade,categorica_escolha_unica,0.0,quase_universal
2023-2024,genero,categorica_escolha_unica,0.0,quase_universal
2023-2024,cor_raca_etnia,categorica_escolha_unica,0.0,quase_universal
2023-2024,pcd,categorica_escolha_unica,0.0,quase_universal
2023-2024,vive_no_brasil,binaria_multiselect,0.0,grupo_nao_exibido_ao_respondente
2023-2024,nivel_de_ensino,categorica_escolha_unica,0.0,quase_universal
2023-2024,qual_sua_situacao_atual_de_trabalho,categorica_escolha_unica,0.0,quase_universal
2023-2024,atuacao,categorica_escolha_unica,0.0,quase_universal
2024-2025,pais_onde_mora,categorica_escolha_unica,97.3,condicional_ao_perfil
2024-2025,oportunidade_buscada,categorica_escolha_unica,94.5,condicional_ao_perfil
2024-2025,experiencia_em_processos_seletivos,categorica_escolha_unica,94.5,condicional_ao_perfil
2024-2025,tempo_em_busca_de_oportunidade,categorica_escolha_unica,94.4,condicional_ao_perfil
2024-2025,objetivo_na_area_de_dados,categorica_escolha_unica,89.6,condicional_ao_perfil
2024-2025,ferramentas_de_qualidade_de_dados_dia_a_dia,categorica_escolha_unica,89.3,condicional_ao_perfil
2024-2025,tecnologia_data_warehouse,categorica_escolha_unica,86.1,condicional_ao_perfil
2024-2025,tecnologia_data_lake,categorica_escolha_unica,85.9,condicional_ao_perfil
2024-2025,rotina_como_ds_estudos_ad-hoc_com_o_objetivo_de_confirmar_hipoteses_realizar_modelos_preditivos_forecasts_analise_de_cluster_para_resolver_problemas_pontuais_e_responder_perguntas_das_areas_de_negocio,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_sou_responsavel_pela_coleta_e_limpeza_dos_dados_que_uso_para_analise_e_modelagem,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_sou_responsavel_por_entrar_em_contato_com_os_times_de_negocio_para_definicao_do_problema_identificar_a_solucao_e_apresentacao_de_resultados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_desenvolvo_modelos_de_machine_learning_com_o_objetivo_de_colocar_em_producao_em_sistemas_produtos_de_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_sou_responsavel_por_colocar_modelos_em_producao_criar_os_pipelines_de_dados_apis_de_consumo_e_monitoramento,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_cuido_da_manutencao_de_modelos_de_machine_learning_ja_em_producao_atuando_no_monitoramento_ajustes_e_refatoracao_quando_necessario,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_realizo_construcoes_de_dashboards_em_ferramentas_de_bi_como_powerbi_tableau_looker_qlik_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_utilizo_ferramentas_avancadas_de_estatistica_como_sas_spss_stata_etc_para_realizar_analises,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_crio_e_dou_manutencao_em_etls_dags_e_automacoes_de_pipelines_de_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_crio_e_gerencio_solucoes_de_feature_store_e_cultura_de_mlops,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_sou_responsavel_por_criar_e_manter_a_infra_que_meus_modelos_e_solucoes_rodam_clusters_servidores_api_containers_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_ds_treino_e_aplico_llm's_para_solucionar_problemas_de_negocio,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_modelos_de_regressao_linear_logistica_glm,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_redes_neurais_ou_modelos_baseados_em_arvore_para_criar_modelos_de_classificacao,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_desenvolvo_sistemas_de_recomendacao_recsys,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_metodos_estatisticos_bayesianos_para_analisar_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_tecnicas_de_nlp_natural_language_processing_para_analisar_dados_nao-estruturados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_metodos_estatisticos_classicos_testes_de_hipotese_analise_multivariada_sobrevivencia_dados_longitudinais_inferencia_estatistica_para_analisar_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_cadeias_de_markov_ou_hmm\s_para_realizar_analises_de_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_desenvolvo_tecnicas_de_clusterizacao_k-means_spectral_dbscan_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_realizo_previsoes_atraves_de_modelos_de_series_temporais_time_series,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_modelos_de_reinforcement_learning_aprendizado_por_reforco,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_modelos_de_machine_learning_para_deteccao_de_fraude,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_metodos_de_visao_computacional,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_modelos_de_deteccao_de_churn,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnicas_e_metodos_ds_utilizo_llm's_para_solucionar_problemas_de_negocio,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_ferramentas_de_bi_powerbi_looker_tableau_qlik_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_planilhas_excel_google_sheets_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_ambientes_de_desenvolvimento_local_r-studio_jupyterlab_anaconda,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_ambientes_de_desenvolvimento_na_nuvem_google_colab_aws_sagemaker_kaggle_notebooks_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_ferramentas_de_automl_datarobot_h2o_auto-keras_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_ferramentas_de_etl_apache_airflow_nifi_stitch_fivetran_pentaho_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_plataformas_de_machine_learning_tensorflow_azure_machine_learning_kubeflow_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_feature_store_feast_hopsworks_aws_feature_store_databricks_feature_store_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_sistemas_de_controle_de_versao_github_dvc_neptune_gitlab_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_plataformas_de_data_apps_streamlit_shiny_plotly_dash_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,tecnologias_ds_ferramentas_de_estatistica_avancada_como_spss_sas_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_estudos_ad-hoc_com_o_objetivo_de_confirmar_hipoteses_realizar_modelos_preditivos_forecasts_analise_de_cluster_para_resolver_problemas_pontuais_e_responder_perguntas_das_areas_de_negocio,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_coletando_e_limpando_dos_dados_que_uso_para_analise_e_modelagem,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_entrando_em_contato_com_os_times_de_negocio_para_definicao_do_problema_identificar_a_solucao_e_apresentacao_de_resultados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_desenvolvendo_modelos_de_machine_learning_com_o_objetivo_de_colocar_em_producao_em_sistemas_produtos_de_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_colocando_modelos_em_producao_criando_os_pipelines_de_dados_apis_de_consumo_e_monitoramento,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_cuidando_da_manutencao_de_modelos_de_machine_learning_ja_em_producao_atuando_no_monitoramento_ajustes_e_refatoracao_quando_necessario,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_realizando_construcoes_de_dashboards_em_ferramentas_de_bi_como_powerbi_tableau_looker_qlik_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_utilizando_ferramentas_avancadas_de_estatistica_como_sas_spss_stata_etc_para_realizar_analises,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_criando_e_dando_manutencao_em_etls_dags_e_automacoes_de_pipelines_de_dados,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_criando_e_gerenciando_solucoes_de_feature_store_e_cultura_de_mlops,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_criando_e_mantendo_a_infra_que_meus_modelos_e_solucoes_rodam_clusters_servidores_api_containers_etc,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_ds_treinando_e_aplicando_llm's_para_solucionar_problemas_de_negocio,binaria_multiselect,85.2,grupo_nao_exibido_ao_respondente
2024-2025,possui_data_warehouse,categorica_escolha_unica,82.4,condicional_ao_perfil
2024-2025,possui_data_lake,categorica_escolha_unica,82.3,condicional_ao_perfil
2024-2025,rotina_como_de_desenvolvo_pipelines_de_dados_utilizando_linguagens_de_programacao_como_python_scala_java_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_realizo_construcoes_de_etl's_em_ferramentas_como_pentaho_talend_dataflow_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_crio_consultas_atraves_da_linguagem_sql_para_exportar_informacoes_e_compartilhar_com_as_areas_de_negocio,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_atuo_na_integracao_de_diferentes_fontes_de_dados_atraves_de_plataformas_proprietarias_como_stitch_data_fivetran_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_modelo_solucoes_de_arquitetura_de_dados_criando_componentes_de_ingestao_de_dados_transformacao_e_recuperacao_da_informacao,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_desenvolvo_cuido_da_manutencao_de_repositorios_de_dados_baseados_em_streaming_de_eventos_como_data_lakes_e_data_lakehouses,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_atuo_na_modelagem_dos_dados_com_o_objetivo_de_criar_conjuntos_de_dados_como_data_warehouses_data_marts_datasets_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_cuido_da_qualidade_dos_dados_metadados_e_dicionario_de_dados,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,rotina_como_de_nenhuma_das_opcoes_listadas_refletem_meu_dia_a_dia,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_scripts_python,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_sql_&_stored_procedures,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_apache_airflow,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_apache_nifi,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_luigi,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_aws_glue,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_talend,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_pentaho,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_alteryx,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_stitch,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_fivetran,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_google_dataflow,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_oracle_data_integrator,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_ibm_datastage,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_sap_bw_etl,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_sql_server_integration_services_ssis,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_sas_data_integration,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_qlik_sense,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_knime,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_databricks,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,ferramentas_etl_de_nao_utilizo_ferramentas_de_etl,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_desenvolvendo_pipelines_de_dados_utilizando_linguagens_de_programacao_como_python_scala_java_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_realizando_construcoes_de_etl\s_em_ferramentas_como_pentaho_talend_dataflow_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_criando_consultas_atraves_da_linguagem_sql_para_exportar_informacoes_e_compartilhar_com_as_areas_de_negocio,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_atuando_na_integracao_de_diferentes_fontes_de_dados_atraves_de_plataformas_proprietarias_como_stitch_data_fivetran_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_modelando_solucoes_de_arquitetura_de_dados_criando_componentes_de_ingestao_de_dados_transformacao_e_recuperacao_da_informacao,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_desenvolvendo_cuidando_da_manutencao_de_repositorios_de_dados_baseados_em_streaming_de_eventos_como_data_lakes_e_data_lakehouses,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
2024-2025,maior_tempo_gasto_como_de_atuando_na_modelagem_dos_dados_com_o_objetivo_de_criar_conjuntos_de_dados_como_data_warehouses_data_marts_datasets_etc,binaria_multiselect,82.2,grupo_nao_exibido_ao_respondente
